payment_id,order_id,payment_date,payment_method,payment_status,payment_amount
PAY720801,ORD520801,2024-12-12 13:02:00,Credit Card,Success,45.68
PAY720802,ORD520802,2024-12-12 10:37:00,Debit Card,Success,0.0
PAY720803,ORD520803,2024-12-12 16:34:00,Credit Card,Success,144.37
PAY720804,ORD520804,2024-12-12 16:35:00,Credit Card,Success,133.48
PAY720805,ORD520805,2024-12-12 16:03:00,Debit Card,Success,137.95
PAY720806,ORD520806,2024-12-12 15:03:00,Debit Card,Success,63.13
PAY720807,ORD520807,2024-12-12 15:07:00,Credit Card,Success,269.69
PAY720808,ORD520808,2024-12-12 18:12:00,Debit Card,Refunded,32.24
PAY720809,ORD520809,2024-12-12 15:30:00,PayPal,Success,160.42
PAY720810,ORD520810,2024-12-12 13:31:00,Credit Card,Success,57.74
PAY720811,ORD520811,2024-12-12 19:14:00,Credit Card,Success,270.74
PAY720812,ORD520812,2024-12-12 15:35:00,Credit Card,Failed,219.19
PAY720813,ORD520813,2024-12-12 18:58:00,Debit Card,Success,62.19
PAY720814,ORD520814,2024-12-12 20:03:00,Credit Card,Refunded,66.51
PAY720815,ORD520815,2024-12-12 22:21:00,Credit Card,Refunded,52.95
PAY720816,ORD520816,2024-12-12 21:37:00,PayPal,Success,644.55
PAY720817,ORD520817,2024-12-12 22:55:00,Debit Card,Success,281.34
PAY720818,ORD520818,2024-12-12 19:23:00,PayPal,Success,104.48
PAY720819,ORD520819,2024-12-12 23:32:00,Unknown,Success,111.58
PAY720820,ORD520820,2024-12-13 00:33:00,Credit Card,Success,306.9
PAY720821,ORD520821,2024-12-12 20:02:00,Credit Card,Success,378.88
PAY720822,ORD520822,2024-12-13 01:22:00,Debit Card,Failed,388.65
PAY720823,ORD520823,2024-12-13 02:22:00,Credit Card,Success,96.77
PAY720824,ORD520824,2024-12-13 01:41:00,Buy Now Pay Later,Success,194.26
PAY720825,ORD520825,2024-12-13 00:55:00,Credit Card,Success,132.34
PAY720826,ORD520826,2024-12-13 02:29:00,Credit Card,Refunded,49.38
PAY720827,ORD520827,2024-12-13 00:55:00,PayPal,Success,175.03
PAY720828,ORD520828,2024-12-13 05:21:00,Credit Card,Success,132.2
PAY720829,ORD520829,2024-12-13 01:03:00,Credit Card,Success,24.12
PAY720830,ORD520830,2024-12-13 01:38:00,Buy Now Pay Later,Success,78.82
PAY720831,ORD520831,2024-12-13 06:48:00,Credit Card,Refunded,212.95
PAY720832,ORD520832,2024-12-13 05:40:00,Credit Card,Failed,55.86
PAY720833,ORD520833,2024-12-13 03:32:00,Debit Card,Success,157.35
PAY720834,ORD520834,2024-12-13 08:45:00,Unknown,Success,60.5
PAY720835,ORD520835,2024-12-13 05:38:00,Debit Card,Success,110.05
PAY720836,ORD520836,2024-12-13 09:44:00,PayPal,Success,111.78
PAY720837,ORD520837,2024-12-13 05:04:00,Credit Card,Success,359.54
PAY720838,ORD520838,2024-12-13 10:37:00,Credit Card,Success,48.54
PAY720839,ORD520839,2024-12-13 06:42:00,Credit Card,Success,311.29
PAY720840,ORD520840,2024-12-13 11:22:00,Credit Card,Success,69.75
PAY720841,ORD520841,2024-12-13 10:27:00,Debit Card,Success,330.47
PAY720842,ORD520842,2024-12-13 11:29:00,Credit Card,Success,52.37
PAY720843,ORD520843,2024-12-13 07:57:00,PayPal,Success,123.0
PAY720844,ORD520844,2024-12-13 08:23:00,Credit Card,Success,63.22
PAY720845,ORD520845,2024-12-13 13:58:00,Credit Card,Success,78.32
PAY720846,ORD520846,2024-12-13 09:44:00,Credit Card,Success,330.69
PAY720847,ORD520847,2024-12-13 13:26:00,Unknown,Success,118.99
PAY720848,ORD520848,2024-12-13 16:19:00,PayPal,Success,508.11
PAY720849,ORD520849,2024-12-13 16:20:00,PayPal,Success,82.75
PAY720850,ORD520850,2024-12-13 17:41:00,Debit Card,Success,330.07
PAY720851,ORD520851,2024-12-13 14:42:00,Debit Card,Success,202.15
PAY720852,ORD520852,2024-12-13 16:28:00,PayPal,Refunded,56.76
PAY720853,ORD520853,2024-12-13 16:43:00,Debit Card,Success,96.03
PAY720854,ORD520854,2024-12-13 14:46:00,Debit Card,Success,60.63
PAY720855,ORD520855,2024-12-13 20:14:00,Credit Card,Refunded,211.71
PAY720856,ORD520856,2024-12-13 18:31:00,Credit Card,Failed,51.86
PAY720857,ORD520857,2024-12-13 16:50:00,Debit Card,Success,120.57
PAY720858,ORD520858,2024-12-13 18:16:00,Credit Card,Success,269.38
PAY720859,ORD520859,2024-12-13 18:19:00,Debit Card,Success,114.85
PAY720860,ORD520860,2024-12-13 17:35:00,Buy Now Pay Later,Success,51.54
PAY720861,ORD520861,2024-12-13 17:46:00,Credit Card,Success,260.38
PAY720862,ORD520862,2024-12-13 20:02:00,Buy Now Pay Later,Success,37.12
PAY720863,ORD520863,2024-12-13 19:11:00,Unknown,Success,57.98
PAY720864,ORD520864,2024-12-13 22:22:00,Buy Now Pay Later,Success,161.39
PAY720865,ORD520865,2024-12-13 23:17:00,Credit Card,Success,52.81
PAY720866,ORD520866,2024-12-13 21:54:00,Gift Card,Success,388.09
PAY720867,ORD520867,2024-12-13 22:38:00,Debit Card,Refunded,175.17
PAY720868,ORD520868,2024-12-13 21:47:00,Credit Card,Refunded,81.93
PAY720869,ORD520869,2024-12-13 23:48:00,Credit Card,Success,129.55
PAY720870,ORD520870,2024-12-13 21:18:00,PayPal,Success,301.61
PAY720871,ORD520871,2024-12-13 23:18:00,Credit Card,Success,149.74
PAY720872,ORD520872,2024-12-14 04:23:00,Credit Card,Success,120.96
PAY720873,ORD520873,2024-12-14 01:50:00,Debit Card,Success,83.39
PAY720874,ORD520874,2024-12-14 05:05:00,PayPal,Success,166.63
PAY720875,ORD520875,2024-12-14 04:08:00,Buy Now Pay Later,Failed,35.02
PAY720876,ORD520876,2024-12-14 00:16:00,Credit Card,Success,258.51
PAY720877,ORD520877,2024-12-14 04:17:00,Credit Card,Success,392.88
PAY720878,ORD520878,2024-12-14 04:35:00,Buy Now Pay Later,Failed,308.6
PAY720879,ORD520879,2024-12-14 03:51:00,Credit Card,Success,82.69
PAY720880,ORD520880,2024-12-14 04:00:00,Credit Card,Success,166.84
PAY720881,ORD520881,2024-12-14 05:21:00,PayPal,Success,381.33
PAY720882,ORD520882,2024-12-14 04:07:00,Debit Card,Success,214.85
PAY720883,ORD520883,2024-12-14 06:12:00,Credit Card,Success,79.62
PAY720884,ORD520884,2024-12-14 08:10:00,Credit Card,Success,70.97
PAY720885,ORD520885,2024-12-14 09:58:00,Debit Card,Success,414.38
PAY720886,ORD520886,2024-12-14 11:05:00,Credit Card,Success,56.58
PAY720887,ORD520887,2024-12-14 11:37:00,Debit Card,Success,335.73
PAY720888,ORD520888,2024-12-14 08:44:00,Credit Card,Success,651.34
PAY720889,ORD520889,2024-12-14 11:05:00,Debit Card,Success,31.05
PAY720890,ORD520890,2024-12-14 11:06:00,Credit Card,Success,66.51
PAY720891,ORD520891,2024-12-14 14:11:00,PayPal,Success,60.7
PAY720892,ORD520892,2024-12-14 12:12:00,Gift Card,Refunded,171.99
PAY720893,ORD520893,2024-12-14 13:27:00,Debit Card,Success,126.42
PAY720894,ORD520894,2024-12-14 11:45:00,Debit Card,Success,111.42
PAY720895,ORD520895,2024-12-14 14:23:00,PayPal,Success,60.04
PAY720896,ORD520896,2024-12-14 14:45:00,Credit Card,Success,229.25
PAY720897,ORD520897,2024-12-14 13:09:00,Credit Card,Success,0.0
PAY720898,ORD520898,2024-12-14 17:41:00,PayPal,Success,122.21
PAY720899,ORD520899,2024-12-14 16:00:00,Buy Now Pay Later,Success,127.87
PAY720900,ORD520900,2024-12-14 14:34:00,PayPal,Success,642.1
PAY720901,ORD520901,2024-12-14 16:21:00,Credit Card,Success,330.46
PAY720902,ORD520902,2024-12-14 15:47:00,Credit Card,Success,574.08
PAY720903,ORD520903,2024-12-14 18:06:00,PayPal,Success,46.19
PAY720904,ORD520904,2024-12-14 18:45:00,Gift Card,Refunded,26.33
PAY720905,ORD520905,2024-12-14 21:21:00,Debit Card,Success,282.23
PAY720906,ORD520906,2024-12-14 20:14:00,Credit Card,Success,63.81
PAY720907,ORD520907,2024-12-14 21:36:00,Credit Card,Success,194.3
PAY720908,ORD520908,2024-12-14 23:53:00,PayPal,Success,110.39
PAY720909,ORD520909,2024-12-14 23:21:00,Debit Card,Success,90.88
PAY720910,ORD520910,2024-12-15 00:38:00,Credit Card,Success,107.22
PAY720911,ORD520911,2024-12-14 21:56:00,Debit Card,Success,242.99
PAY720912,ORD520912,2024-12-14 22:45:00,Credit Card,Success,369.98
PAY720913,ORD520913,2024-12-15 00:11:00,Credit Card,Success,135.66
PAY720914,ORD520914,2024-12-14 23:53:00,PayPal,Success,150.99
PAY720915,ORD520915,2024-12-15 02:16:00,Buy Now Pay Later,Success,390.96
PAY720916,ORD520916,2024-12-15 03:50:00,Credit Card,Success,330.24
PAY720917,ORD520917,2024-12-15 04:52:00,Credit Card,Success,473.73
PAY720918,ORD520918,2024-12-15 00:43:00,Gift Card,Refunded,90.52
PAY720919,ORD520919,2024-12-15 03:08:00,Debit Card,Failed,67.91
PAY720920,ORD520920,2024-12-15 02:11:00,Gift Card,Success,269.94
PAY720921,ORD520921,2024-12-15 04:14:00,PayPal,Success,170.49
PAY720922,ORD520922,2024-12-15 09:05:00,Credit Card,Success,155.51
PAY720923,ORD520923,2024-12-15 06:35:00,PayPal,Success,188.4
PAY720924,ORD520924,2024-12-15 09:53:00,Credit Card,Success,167.44
PAY720925,ORD520925,2024-12-15 13:34:00,Credit Card,Refunded,122.04
PAY720926,ORD520926,2024-12-15 10:25:00,Credit Card,Success,149.37
PAY720927,ORD520927,2024-12-15 12:42:00,Debit Card,Success,59.98
PAY720928,ORD520928,2024-12-15 15:13:00,Unknown,Failed,64.71
PAY720929,ORD520929,2024-12-15 12:36:00,Buy Now Pay Later,Success,201.19
PAY720930,ORD520930,2024-12-15 13:51:00,Credit Card,Success,28.4
PAY720931,ORD520931,2024-12-15 15:17:00,Credit Card,Success,85.44
PAY720932,ORD520932,2024-12-15 17:05:00,PayPal,Success,64.56
PAY720933,ORD520933,2024-12-15 16:12:00,Credit Card,Success,423.72
PAY720934,ORD520934,2024-12-15 18:44:00,Debit Card,Success,41.83
PAY720935,ORD520935,2024-12-15 15:05:00,Credit Card,Success,68.34
PAY720936,ORD520936,2024-12-15 15:21:00,Credit Card,Success,105.0
PAY720937,ORD520937,2024-12-15 18:29:00,Debit Card,Success,108.21
PAY720938,ORD520938,2024-12-15 14:51:00,Unknown,Success,306.76
PAY720939,ORD520939,2024-12-15 17:52:00,PayPal,Success,222.14
PAY720940,ORD520940,2024-12-15 18:06:00,PayPal,Refunded,55.54
PAY720941,ORD520941,2024-12-15 18:54:00,Debit Card,Success,89.0
PAY720942,ORD520942,2024-12-15 19:04:00,Debit Card,Success,247.73
PAY720943,ORD520943,2024-12-15 19:36:00,Credit Card,Success,134.32
PAY720944,ORD520944,2024-12-15 21:03:00,PayPal,Success,254.13
PAY720945,ORD520945,2024-12-15 21:18:00,Credit Card,Success,125.51
PAY720946,ORD520946,2024-12-16 00:53:00,Credit Card,Success,204.75
PAY720947,ORD520947,2024-12-15 21:39:00,PayPal,Success,70.58
PAY720948,ORD520948,2024-12-15 22:53:00,Debit Card,Success,86.06
PAY720949,ORD520949,2024-12-16 01:31:00,Credit Card,Success,149.74
PAY720950,ORD520950,2024-12-16 02:18:00,PayPal,Success,332.93
PAY720951,ORD520951,2024-12-16 03:21:00,Debit Card,Success,241.14
PAY720952,ORD520952,2024-12-16 04:43:00,Debit Card,Success,243.86
PAY720953,ORD520953,2024-12-16 01:35:00,Buy Now Pay Later,Success,163.13
PAY720954,ORD520954,2024-12-16 06:25:00,Credit Card,Success,143.96
PAY720955,ORD520955,2024-12-16 03:27:00,PayPal,Success,66.91
PAY720956,ORD520956,2024-12-16 04:58:00,Buy Now Pay Later,Failed,207.89
PAY720957,ORD520957,2024-12-16 07:14:00,PayPal,Failed,157.34
PAY720958,ORD520958,2024-12-16 07:20:00,Buy Now Pay Later,Success,478.2
PAY720959,ORD520959,2024-12-16 06:04:00,Credit Card,Success,93.49
PAY720960,ORD520960,2024-12-16 04:32:00,Gift Card,Success,71.81
PAY720961,ORD520961,2024-12-16 08:08:00,PayPal,Success,285.61
PAY720962,ORD520962,2024-12-16 06:13:00,Credit Card,Success,346.36
PAY720963,ORD520963,2024-12-16 09:50:00,Credit Card,Success,96.1
PAY720964,ORD520964,2024-12-16 09:53:00,PayPal,Success,73.92
PAY720965,ORD520965,2024-12-16 10:22:00,Credit Card,Failed,21.78
PAY720966,ORD520966,2024-12-16 09:36:00,Credit Card,Failed,58.14
PAY720967,ORD520967,2024-12-16 06:56:00,PayPal,Success,200.49
PAY720968,ORD520968,2024-12-16 10:28:00,Debit Card,Success,66.04
PAY720969,ORD520969,2024-12-16 13:03:00,Credit Card,Success,32.37
PAY720970,ORD520970,2024-12-16 12:34:00,PayPal,Success,53.07
PAY720971,ORD520971,2024-12-16 11:02:00,Debit Card,Success,14.56
PAY720972,ORD520972,2024-12-16 12:08:00,Credit Card,Success,141.02
PAY720973,ORD520973,2024-12-16 14:46:00,Credit Card,Success,118.79
PAY720974,ORD520974,2024-12-16 15:51:00,Debit Card,Success,129.23
PAY720975,ORD520975,2024-12-16 16:03:00,PayPal,Success,251.28
PAY720976,ORD520976,2024-12-16 13:09:00,Credit Card,Failed,39.64
PAY720977,ORD520977,2024-12-16 14:30:00,PayPal,Success,0.0
PAY720978,ORD520978,2024-12-16 15:42:00,Credit Card,Success,198.59
PAY720979,ORD520979,2024-12-16 17:13:00,Credit Card,Success,54.38
PAY720980,ORD520980,2024-12-16 18:26:00,PayPal,Success,275.35
PAY720981,ORD520981,2024-12-16 15:52:00,PayPal,Success,190.21
PAY720982,ORD520982,2024-12-16 15:27:00,Credit Card,Success,63.49
PAY720983,ORD520983,2024-12-16 14:41:00,PayPal,Success,128.51
PAY720984,ORD520984,2024-12-16 17:37:00,Credit Card,Success,118.79
PAY720985,ORD520985,2024-12-16 17:32:00,Debit Card,Success,111.78
PAY720986,ORD520986,2024-12-16 19:45:00,Debit Card,Success,199.11
PAY720987,ORD520987,2024-12-16 22:33:00,Credit Card,Success,299.84
PAY720988,ORD520988,2024-12-16 22:32:00,PayPal,Refunded,0.0
PAY720989,ORD520989,2024-12-16 21:49:00,PayPal,Success,80.78
PAY720990,ORD520990,2024-12-16 22:07:00,Credit Card,Failed,180.44
PAY720991,ORD520991,2024-12-16 22:32:00,PayPal,Success,36.51
PAY720992,ORD520992,2024-12-17 01:50:00,PayPal,Success,50.18
PAY720993,ORD520993,2024-12-17 02:24:00,Credit Card,Success,152.68
PAY720994,ORD520994,2024-12-17 02:24:00,Credit Card,Success,58.9
PAY720995,ORD520995,2024-12-17 00:37:00,Credit Card,Success,179.63
PAY720996,ORD520996,2024-12-17 05:25:00,Credit Card,Success,59.98
PAY720997,ORD520997,2024-12-17 05:28:00,Debit Card,Success,250.26
PAY720998,ORD520998,2024-12-17 07:43:00,Credit Card,Success,70.97
PAY720999,ORD520999,2024-12-17 05:13:00,Debit Card,Failed,119.7
PAY721000,ORD521000,2024-12-17 03:43:00,Credit Card,Success,474.42
PAY721001,ORD521001,2024-12-17 05:54:00,Buy Now Pay Later,Success,210.28
PAY721002,ORD521002,2024-12-17 03:58:00,Credit Card,Success,213.7
PAY721003,ORD521003,2024-12-17 08:03:00,Gift Card,Success,111.22
PAY721004,ORD521004,2024-12-17 06:33:00,PayPal,Success,23.66
PAY721005,ORD521005,2024-12-17 10:00:00,Unknown,Success,477.2
PAY721006,ORD521006,2024-12-17 13:10:00,Debit Card,Success,442.23
PAY721007,ORD521007,2024-12-17 12:13:00,Credit Card,Success,180.86
PAY721008,ORD521008,2024-12-17 10:50:00,Debit Card,Success,144.05
PAY721009,ORD521009,2024-12-17 10:29:00,Debit Card,Success,113.94
PAY721010,ORD521010,2024-12-17 10:16:00,Debit Card,Success,135.97
PAY721011,ORD521011,2024-12-17 15:19:00,Debit Card,Success,58.26
PAY721012,ORD521012,2024-12-17 13:11:00,Credit Card,Success,70.04
PAY721013,ORD521013,2024-12-17 15:44:00,PayPal,Success,198.53
PAY721014,ORD521014,2024-12-17 16:58:00,Debit Card,Success,76.8
PAY721015,ORD521015,2024-12-17 16:36:00,Buy Now Pay Later,Success,155.74
PAY721016,ORD521016,2024-12-17 18:22:00,Credit Card,Success,129.55
PAY721017,ORD521017,2024-12-17 16:38:00,Credit Card,Success,238.3
PAY721018,ORD521018,2024-12-17 19:28:00,Credit Card,Success,140.38
PAY721019,ORD521019,2024-12-17 21:31:00,Credit Card,Success,1086.01
PAY721020,ORD521020,2024-12-17 16:56:00,Debit Card,Success,35.22
PAY721021,ORD521021,2024-12-17 18:37:00,PayPal,Failed,138.41
PAY721022,ORD521022,2024-12-17 21:47:00,Debit Card,Success,168.15
PAY721023,ORD521023,2024-12-18 00:04:00,Debit Card,Success,430.04
PAY721024,ORD521024,2024-12-18 01:01:00,Credit Card,Success,138.7
PAY721025,ORD521025,2024-12-17 21:18:00,Credit Card,Success,471.3
PAY721026,ORD521026,2024-12-18 00:38:00,PayPal,Success,205.23
PAY721027,ORD521027,2024-12-18 00:41:00,Buy Now Pay Later,Success,18.38
PAY721028,ORD521028,2024-12-18 02:33:00,PayPal,Success,120.57
PAY721029,ORD521029,2024-12-18 05:43:00,PayPal,Success,174.08
PAY721030,ORD521030,2024-12-18 02:09:00,Debit Card,Success,35.65
PAY721031,ORD521031,2024-12-18 06:09:00,Unknown,Failed,207.51
PAY721032,ORD521032,2024-12-18 01:15:00,Credit Card,Success,150.9
PAY721033,ORD521033,2024-12-18 01:49:00,Credit Card,Failed,89.0
PAY721034,ORD521034,2024-12-18 07:27:00,Debit Card,Failed,24.05
PAY721035,ORD521035,2024-12-18 07:44:00,PayPal,Success,24.66
PAY721036,ORD521036,2024-12-18 07:46:00,Credit Card,Success,149.92
PAY721037,ORD521037,2024-12-18 04:24:00,Credit Card,Success,176.8
PAY721038,ORD521038,2024-12-18 09:11:00,Debit Card,Success,48.82
PAY721039,ORD521039,2024-12-18 06:28:00,Credit Card,Success,217.66
PAY721040,ORD521040,2024-12-18 07:37:00,Credit Card,Success,108.53
PAY721041,ORD521041,2024-12-18 07:34:00,Credit Card,Success,30.03
PAY721042,ORD521042,2024-12-18 11:34:00,Credit Card,Failed,17.48
PAY721043,ORD521043,2024-12-18 13:39:00,Buy Now Pay Later,Refunded,123.0
PAY721044,ORD521044,2024-12-18 10:39:00,PayPal,Success,105.25
PAY721045,ORD521045,2024-12-18 14:33:00,Debit Card,Failed,229.76
PAY721046,ORD521046,2024-12-18 13:56:00,PayPal,Success,286.1
PAY721047,ORD521047,2024-12-18 13:06:00,Debit Card,Success,451.4
PAY721048,ORD521048,2024-12-18 15:56:00,Credit Card,Success,116.48
PAY721049,ORD521049,2024-12-18 12:29:00,Credit Card,Success,132.49
PAY721050,ORD521050,2024-12-18 17:22:00,Credit Card,Success,293.0
PAY721051,ORD521051,2024-12-18 14:44:00,Unknown,Success,115.04
PAY721052,ORD521052,2024-12-18 14:56:00,Credit Card,Success,218.31
PAY721053,ORD521053,2024-12-18 16:57:00,Credit Card,Success,106.63
PAY721054,ORD521054,2024-12-18 19:40:00,Credit Card,Refunded,168.46
PAY721055,ORD521055,2024-12-18 16:47:00,Credit Card,Success,20.55
PAY721056,ORD521056,2024-12-18 17:34:00,PayPal,Success,182.7
PAY721057,ORD521057,2024-12-18 19:45:00,Credit Card,Success,299.85
PAY721058,ORD521058,2024-12-18 21:21:00,Debit Card,Success,89.0
PAY721059,ORD521059,2024-12-18 16:40:00,Debit Card,Success,138.35
PAY721060,ORD521060,2024-12-18 21:40:00,Credit Card,Success,134.15
PAY721061,ORD521061,2024-12-18 18:46:00,Debit Card,Failed,72.86
PAY721062,ORD521062,2024-12-18 16:58:00,Credit Card,Success,679.68
PAY721063,ORD521063,2024-12-18 21:59:00,Credit Card,Success,251.4
PAY721064,ORD521064,2024-12-18 18:24:00,Debit Card,Success,152.12
PAY721065,ORD521065,2024-12-18 19:41:00,Gift Card,Success,123.85
PAY721066,ORD521066,2024-12-18 22:42:00,Debit Card,Success,110.92
PAY721067,ORD521067,2024-12-18 21:53:00,Buy Now Pay Later,Refunded,138.33
PAY721068,ORD521068,2024-12-18 19:17:00,Credit Card,Refunded,68.17
PAY721069,ORD521069,2024-12-18 20:23:00,Debit Card,Success,173.84
PAY721070,ORD521070,2024-12-18 20:41:00,PayPal,Success,28.12
PAY721071,ORD521071,2024-12-19 00:32:00,Gift Card,Failed,215.54
PAY721072,ORD521072,2024-12-19 01:07:00,Buy Now Pay Later,Success,113.3
PAY721073,ORD521073,2024-12-18 21:42:00,Credit Card,Success,60.11
PAY721074,ORD521074,2024-12-19 00:43:00,Credit Card,Success,140.84
PAY721075,ORD521075,2024-12-18 23:57:00,Credit Card,Success,97.39
PAY721076,ORD521076,2024-12-18 21:58:00,Credit Card,Refunded,244.28
PAY721077,ORD521077,2024-12-18 23:16:00,Credit Card,Success,161.77
PAY721078,ORD521078,2024-12-19 02:17:00,Credit Card,Success,68.19
PAY721079,ORD521079,2024-12-19 02:27:00,Credit Card,Success,109.15
PAY721080,ORD521080,2024-12-19 03:44:00,PayPal,Success,422.61
PAY721081,ORD521081,2024-12-19 03:15:00,Credit Card,Refunded,47.73
PAY721082,ORD521082,2024-12-19 05:47:00,PayPal,Failed,55.08
PAY721083,ORD521083,2024-12-19 04:34:00,Credit Card,Success,393.91
PAY721084,ORD521084,2024-12-19 08:10:00,Credit Card,Success,32.5
PAY721085,ORD521085,2024-12-19 05:29:00,Debit Card,Success,132.2
PAY721086,ORD521086,2024-12-19 06:44:00,Credit Card,Success,54.81
PAY721087,ORD521087,2024-12-19 09:45:00,Credit Card,Success,370.03
PAY721088,ORD521088,2024-12-19 10:31:00,Debit Card,Success,181.75
PAY721089,ORD521089,2024-12-19 05:44:00,Debit Card,Success,77.62
PAY721090,ORD521090,2024-12-19 09:47:00,Debit Card,Success,423.58
PAY721091,ORD521091,2024-12-19 09:58:00,Credit Card,Success,31.62
PAY721092,ORD521092,2024-12-19 11:24:00,Credit Card,Failed,71.81
PAY721093,ORD521093,2024-12-19 13:09:00,Credit Card,Success,135.08
PAY721094,ORD521094,2024-12-19 15:33:00,Credit Card,Success,214.85
PAY721095,ORD521095,2024-12-19 11:35:00,Debit Card,Failed,53.78
PAY721096,ORD521096,2024-12-19 16:34:00,Credit Card,Success,77.09
PAY721097,ORD521097,2024-12-19 17:31:00,Credit Card,Success,143.46
PAY721098,ORD521098,2024-12-19 16:44:00,Credit Card,Success,129.72
PAY721099,ORD521099,2024-12-19 17:09:00,PayPal,Success,174.19
PAY721100,ORD521100,2024-12-19 15:18:00,Debit Card,Success,198.53
PAY721101,ORD521101,2024-12-19 14:42:00,PayPal,Success,66.91
PAY721102,ORD521102,2024-12-19 20:25:00,Debit Card,Success,238.26
PAY721103,ORD521103,2024-12-19 15:47:00,Credit Card,Failed,176.58
PAY721104,ORD521104,2024-12-19 17:19:00,Buy Now Pay Later,Success,31.65
PAY721105,ORD521105,2024-12-19 16:47:00,PayPal,Success,91.32
PAY721106,ORD521106,2024-12-19 20:10:00,Credit Card,Success,294.88
PAY721107,ORD521107,2024-12-19 21:10:00,Credit Card,Success,162.09
PAY721108,ORD521108,2024-12-19 21:41:00,Buy Now Pay Later,Success,296.0
PAY721109,ORD521109,2024-12-19 22:42:00,Credit Card,Success,15.02
PAY721110,ORD521110,2024-12-19 20:28:00,Credit Card,Success,39.55
PAY721111,ORD521111,2024-12-19 23:53:00,Debit Card,Success,87.96
PAY721112,ORD521112,2024-12-19 20:27:00,Credit Card,Success,301.8
PAY721113,ORD521113,2024-12-19 21:01:00,Credit Card,Success,356.39
PAY721114,ORD521114,2024-12-19 23:12:00,Debit Card,Success,63.55
PAY721115,ORD521115,2024-12-20 00:42:00,Credit Card,Success,59.92
PAY721116,ORD521116,2024-12-19 23:46:00,Credit Card,Success,67.43
PAY721117,ORD521117,2024-12-19 22:50:00,Gift Card,Success,37.28
PAY721118,ORD521118,2024-12-19 23:59:00,Credit Card,Success,251.52
PAY721119,ORD521119,2024-12-20 01:13:00,Credit Card,Success,52.03
PAY721120,ORD521120,2024-12-20 00:07:00,Credit Card,Success,0.0
PAY721121,ORD521121,2024-12-20 03:43:00,Credit Card,Success,61.33
PAY721122,ORD521122,2024-12-20 05:56:00,Credit Card,Success,134.27
PAY721123,ORD521123,2024-12-20 03:26:00,Debit Card,Success,52.91
