customer_id,signup_date,gender,age,city,country,acquisition_channel,customer_segment
CUST101701,2023-09-20,Female,67,Portland,Usa,Email,Mainstream
CUST101628,2023-09-07,Male,47,Portland,Usa,Direct,Budget
CUST103585,2024-07-06,Male,18,New York,Usa,Paid Search,Budget
CUST105476,2025-05-01,Female,25,Denver,Usa,Email,Mainstream
CUST102714,2024-02-21,Female,23,Calgary,Canada,Paid Search,Budget
CUST104122,2024-09-24,Female,18,Phoenix,Usa,Social Media,Budget
CUST104996,2025-02-18,Female,37,Calgary,Canada,Affiliate,Budget
CUST106150,2025-08-15,Male,26,Portland,Usa,Organic Search,Mainstream
CUST101563,2023-08-26,Female,30,Houston,Usa,Organic Search,Mainstream
CUST103622,2024-07-11,Male,51,Houston,Usa,Direct,Mainstream
CUST105990,2025-07-21,Female,22,Atlanta,Usa,Paid Search,Budget
CUST102760,2024-03-02,Male,27,Miami,Usa,Direct,Mainstream
CUST103189,2024-05-06,Female,38,Houston,Usa,Paid Search,Premium
CUST104509,2024-11-27,Male,46,San Diego,Usa,Organic Search,Mainstream
CUST100209,2023-02-04,Male,43,Phoenix,Usa,Email,Mainstream
CUST100909,2023-05-21,Female,21,Vancouver,Canada,Referral,Mainstream
CUST101289,2023-07-14,Male,41,Portland,Usa,Organic Search,Premium
CUST106500,2025-10-14,Male,49,Denver,Usa,Direct,Mainstream
CUST101866,2023-10-13,Female,41,Vancouver,Canada,Email,Premium
CUST101842,2023-10-09,Male,27,Dallas,Usa,Social Media,Mainstream
CUST102497,2024-01-14,Male,25,Los Angeles,Usa,Organic Search,Budget
CUST106786,2025-11-27,Male,25,Miami,Usa,Paid Search,Premium
CUST100104,2023-01-18,Male,27,Chicago,Usa,Direct,Budget
CUST100958,2023-05-28,Female,19,Boston,Usa,Social Media,Budget
CUST101793,2023-10-02,Male,21,Nashville,Usa,Email,Mainstream
CUST102088,2023-11-17,Female,45,Austin,Usa,Organic Search,Budget
CUST102702,2024-02-19,Female,43,Chicago,Usa,Paid Search,Mainstream
CUST105782,2025-06-20,Female,47,Calgary,Canada,Email,Mainstream
CUST100331,2023-02-23,Male,32,Boston,Usa,Paid Search,Premium
CUST104105,2024-09-20,Other/Undisclosed,41,Atlanta,Usa,Social Media,Mainstream
CUST104343,2024-10-30,Male,35,Miami,Usa,Paid Search,Premium
CUST105096,2025-03-07,Male,29,Atlanta,Usa,Referral,Mainstream
CUST104127,2024-09-25,Male,18,Dallas,Usa,Affiliate,Mainstream
CUST102459,2024-01-08,Female,26,Miami,Usa,Social Media,Mainstream
CUST101774,2023-09-29,Female,44,Vancouver,Canada,Email,Budget
CUST104908,2025-02-04,Male,30,New York,Usa,Paid Search,Premium
CUST104940,2025-02-10,Male,40,Houston,Usa,Direct,Premium
CUST104362,2024-11-02,Female,33,Atlanta,Usa,Organic Search,Premium
CUST104588,2024-12-12,Female,36,Toronto,Canada,Affiliate,Mainstream
CUST102686,2024-02-17,Male,33,Boston,Usa,Social Media,Budget
CUST106066,2025-07-31,Female,39,Minneapolis,Usa,Paid Search,Mainstream
CUST105708,2025-06-06,Female,34,Austin,Usa,Affiliate,Budget
CUST105558,2025-05-15,Female,26,Los Angeles,Usa,Direct,Premium
CUST106648,2025-11-04,Female,18,Los Angeles,Usa,Affiliate,Budget
CUST102897,2024-03-23,Female,44,Portland,Usa,Social Media,Premium
CUST101710,2023-09-21,Female,42,Vancouver,Canada,Referral,Budget
CUST105410,2025-04-21,Female,56,New York,Usa,Affiliate,Budget
CUST105370,2025-04-15,Female,36,Denver,Usa,Paid Search,Mainstream
CUST102478,2024-01-11,Female,18,Denver,Usa,Social Media,Mainstream
CUST105650,2025-05-27,Female,34,Seattle,Usa,Social Media,Premium
CUST105284,2025-04-03,Male,18,New York,Usa,Organic Search,Budget
CUST101366,2023-07-26,Female,49,Dallas,Usa,Organic Search,Mainstream
CUST100173,2023-01-29,Female,47,Calgary,Canada,Direct,Mainstream
CUST100858,2023-05-14,Female,38,Chicago,Usa,Email,Mainstream
CUST105165,2025-03-18,Male,27,Chicago,Usa,Affiliate,Mainstream
CUST105176,2025-03-19,Male,39,Denver,Usa,Affiliate,Mainstream
CUST103524,2024-06-27,Female,27,Chicago,Usa,Paid Search,Mainstream
CUST103321,2024-05-26,Male,29,New York,Usa,Social Media,Mainstream
CUST104031,2024-09-08,Female,22,Denver,Usa,Organic Search,Mainstream
CUST106131,2025-08-13,Other/Undisclosed,18,Los Angeles,Usa,Organic Search,Budget
CUST104398,2024-11-07,Male,34,Chicago,Usa,Paid Search,Mainstream
CUST103985,2024-09-01,Male,33,Seattle,Usa,Affiliate,Budget
CUST101952,2023-10-28,Male,35,Houston,Usa,Affiliate,Mainstream
CUST103311,2024-05-24,Female,37,Denver,Usa,Social Media,Budget
CUST102492,2024-01-13,Other/Undisclosed,18,Vancouver,Canada,Social Media,Mainstream
CUST104198,2024-10-06,Female,55,Denver,Usa,Paid Search,Mainstream
CUST104355,2024-11-01,Male,23,Denver,Usa,Paid Search,Premium
CUST102036,2023-11-10,Female,35,Portland,Usa,Email,Mainstream
CUST105951,2025-07-16,Female,45,Montreal,Canada,Social Media,Budget
CUST106726,2025-11-17,Male,55,Los Angeles,Usa,Organic Search,Mainstream
CUST105154,2025-03-16,Female,44,Dallas,Usa,Organic Search,Budget
CUST103403,2024-06-05,Female,35,Minneapolis,Usa,Paid Search,Mainstream
CUST100018,2023-01-04,Female,51,Seattle,Usa,Referral,Budget
CUST103691,2024-07-23,Female,37,Nashville,Usa,Email,Budget
CUST105303,2025-04-06,Female,24,Denver,Usa,Social Media,Budget
CUST100000,2023-01-01,Female,57,Nashville,Usa,Email,Mainstream
CUST103628,2024-07-12,Male,36,Toronto,Canada,Organic Search,Budget
CUST105566,2025-05-16,Female,49,Dallas,Usa,Email,Mainstream
CUST102174,2023-11-28,Female,34,Denver,Usa,Organic Search,Mainstream
CUST101356,2023-07-25,Female,25,Chicago,Usa,Email,Mainstream
CUST105228,2025-03-27,Female,44,Minneapolis,Usa,Social Media,Budget
CUST106463,2025-10-09,Other/Undisclosed,37,Portland,Usa,Social Media,Premium
CUST105718,2025-06-08,Male,39,Toronto,Canada,Social Media,Premium
CUST102826,2024-03-11,Male,56,Montreal,Canada,Organic Search,Mainstream
CUST104231,2024-10-12,Female,30,Denver,Usa,Referral,Premium
CUST100396,2023-03-05,Female,33,Calgary,Canada,Organic Search,Mainstream
CUST105283,2025-04-02,Female,27,Montreal,Canada,Paid Search,Budget
CUST103112,2024-04-26,Female,18,Boston,Usa,Organic Search,Budget
CUST100182,2023-01-30,Female,30,Phoenix,Usa,Email,Mainstream
CUST105491,2025-05-04,Female,41,Chicago,Usa,Social Media,Premium
CUST105561,2025-05-15,Male,36,Austin,Usa,Referral,Mainstream
CUST101812,2023-10-06,Female,59,Montreal,Canada,Paid Search,Budget
CUST104529,2024-11-30,Male,60,Phoenix,Usa,Organic Search,Mainstream
CUST106410,2025-10-02,Female,38,Atlanta,Usa,Affiliate,Budget
CUST105101,2025-03-08,Female,18,Houston,Usa,Social Media,Budget
CUST100816,2023-05-07,Male,52,Phoenix,Usa,Affiliate,Mainstream
CUST101572,2023-08-29,Female,45,San Diego,Usa,Paid Search,Mainstream
CUST104870,2025-01-27,Female,31,Chicago,Usa,Direct,Premium
CUST101800,2023-10-03,Female,33,Seattle,Usa,Affiliate,Premium
CUST102280,2023-12-14,Other/Undisclosed,37,Miami,Usa,Affiliate,Budget
CUST102429,2024-01-04,Female,44,Miami,Usa,Paid Search,Premium
CUST105563,2025-05-15,Male,36,Boston,Usa,Referral,Budget
CUST104701,2024-12-29,Other/Undisclosed,35,Los Angeles,Usa,Paid Search,Budget
CUST106538,2025-10-18,Female,33,Atlanta,Usa,Paid Search,Mainstream
CUST104309,2024-10-25,Female,42,Seattle,Usa,Referral,Mainstream
CUST106069,2025-08-01,Male,26,Denver,Usa,Direct,Budget
CUST104885,2025-01-31,Female,45,Atlanta,Usa,Direct,Budget
CUST106029,2025-07-25,Female,45,Atlanta,Usa,Affiliate,Mainstream
CUST101830,2023-10-07,Male,31,Toronto,Canada,Paid Search,Budget
CUST100601,2023-04-07,Male,23,Montreal,Canada,Social Media,Mainstream
CUST105828,2025-06-26,Female,30,Miami,Usa,Organic Search,Budget
CUST104919,2025-02-05,Female,29,Los Angeles,Usa,Affiliate,Mainstream
CUST105318,2025-04-08,Male,56,Calgary,Canada,Email,Mainstream
CUST100554,2023-03-30,Male,29,Los Angeles,Usa,Paid Search,Budget
CUST101159,2023-06-26,Female,18,Minneapolis,Usa,Organic Search,Mainstream
CUST101213,2023-07-04,Male,30,Austin,Usa,Affiliate,Mainstream
CUST100880,2023-05-17,Female,35,New York,Usa,Direct,Mainstream
CUST101325,2023-07-21,Female,18,Los Angeles,Usa,Social Media,Mainstream
CUST104310,2024-10-25,Female,42,San Diego,Usa,Affiliate,Mainstream
CUST100997,2023-06-03,Female,39,Houston,Usa,Organic Search,Premium
CUST100700,2023-04-20,Female,36,Phoenix,Usa,Social Media,Mainstream
CUST102700,2024-02-19,Female,34,Atlanta,Usa,Organic Search,Mainstream
CUST105037,2025-02-26,Male,30,Denver,Usa,Referral,Mainstream
CUST101847,2023-10-10,Male,36,Nashville,Usa,Organic Search,Mainstream
CUST106346,2025-09-22,Male,29,Boston,Usa,Affiliate,Mainstream
CUST102796,2024-03-06,Male,32,Miami,Usa,Email,Mainstream
CUST101455,2023-08-07,Female,61,Seattle,Usa,Email,Budget
CUST105888,2025-07-06,Female,18,Minneapolis,Usa,Social Media,Mainstream
CUST104099,2024-09-19,Male,40,Denver,Usa,Paid Search,Premium
CUST103982,2024-09-01,Female,28,Austin,Usa,Organic Search,Mainstream
CUST100866,2023-05-15,Female,28,Miami,Usa,Paid Search,Budget
CUST105375,2025-04-15,Female,52,Nashville,Usa,Paid Search,Premium
CUST101644,2023-09-11,Female,37,Minneapolis,Usa,Organic Search,Mainstream
CUST102140,2023-11-25,Female,31,Calgary,Canada,Paid Search,Budget
CUST106639,2025-11-03,Female,40,Houston,Usa,Paid Search,Budget
CUST103520,2024-06-26,Other/Undisclosed,43,Nashville,Usa,Social Media,Premium
CUST105938,2025-07-14,Female,40,San Diego,Usa,Email,Mainstream
CUST105677,2025-05-31,Female,34,Calgary,Canada,Referral,Mainstream
CUST101490,2023-08-13,Female,18,Chicago,Usa,Organic Search,Mainstream
CUST104498,2024-11-25,Female,22,Los Angeles,Usa,Email,Mainstream
CUST104194,2024-10-06,Female,28,Atlanta,Usa,Organic Search,Premium
CUST100729,2023-04-24,Female,56,Calgary,Canada,Paid Search,Premium
CUST104663,2024-12-22,Female,54,Nashville,Usa,Organic Search,Premium
CUST100779,2023-05-02,Male,36,Los Angeles,Usa,Referral,Premium
CUST102620,2024-02-06,Female,50,Phoenix,Usa,Social Media,Mainstream
CUST101936,2023-10-26,Male,44,Vancouver,Canada,Direct,Premium
CUST103793,2024-08-05,Female,36,Houston,Usa,Organic Search,Budget
CUST106559,2025-10-22,Other/Undisclosed,33,Houston,Usa,Affiliate,Mainstream
CUST106063,2025-07-31,Male,49,Austin,Usa,Paid Search,Premium
CUST103333,2024-05-27,Other/Undisclosed,36,New York,Usa,Direct,Premium
CUST101110,2023-06-18,Male,35,Phoenix,Usa,Paid Search,Mainstream
CUST103655,2024-07-18,Male,36,Minneapolis,Usa,Social Media,Premium
CUST105711,2025-06-07,Female,24,Denver,Usa,Social Media,Mainstream
CUST106284,2025-09-09,Female,49,Austin,Usa,Social Media,Mainstream
CUST102998,2024-04-07,Female,24,Seattle,Usa,Email,Premium
CUST102394,2023-12-30,Female,23,Denver,Usa,Paid Search,Mainstream
CUST101185,2023-06-30,Female,25,Dallas,Usa,Social Media,Mainstream
CUST102007,2023-11-06,Female,26,New York,Usa,Social Media,Premium
CUST100193,2023-02-02,Female,35,Houston,Usa,Organic Search,Premium
CUST101515,2023-08-17,Female,29,New York,Usa,Affiliate,Budget
CUST105620,2025-05-24,Male,43,Phoenix,Usa,Email,Mainstream
CUST100578,2023-04-04,Female,33,New York,Usa,Organic Search,Mainstream
CUST102123,2023-11-22,Male,33,Miami,Usa,Paid Search,Budget
CUST101429,2023-08-04,Female,29,Seattle,Usa,Paid Search,Premium
CUST100771,2023-04-30,Female,51,Los Angeles,Usa,Email,Budget
CUST102587,2024-01-31,Female,46,Chicago,Usa,Email,Premium
CUST102395,2023-12-30,Male,32,Toronto,Canada,Social Media,Budget
CUST106967,2025-12-25,Female,50,Austin,Usa,Email,Premium
CUST101846,2023-10-10,Male,37,Houston,Usa,Social Media,Mainstream
CUST100131,2023-01-23,Other/Undisclosed,37,Nashville,Usa,Paid Search,Premium
CUST100178,2023-01-30,Female,28,Los Angeles,Usa,Paid Search,Premium
CUST103740,2024-07-29,Male,39,Houston,Usa,Social Media,Budget
CUST106279,2025-09-08,Male,20,Calgary,Canada,Social Media,Budget
CUST101811,2023-10-06,Female,29,Phoenix,Usa,Affiliate,Premium
CUST104502,2024-11-26,Female,39,Denver,Usa,Social Media,Premium
CUST106984,2025-12-28,Female,33,Seattle,Usa,Social Media,Budget
CUST102580,2024-01-30,Female,35,Seattle,Usa,Direct,Mainstream
CUST104538,2024-12-01,Female,29,Vancouver,Canada,Affiliate,Mainstream
CUST104661,2024-12-22,Female,21,Nashville,Usa,Email,Budget
CUST102652,2024-02-11,Female,25,Seattle,Usa,Organic Search,Budget
CUST104879,2025-01-29,Female,53,San Diego,Usa,Paid Search,Mainstream
CUST102073,2023-11-15,Male,43,Atlanta,Usa,Social Media,Budget
CUST100658,2023-04-15,Female,22,Boston,Usa,Social Media,Premium
CUST101896,2023-10-18,Female,30,San Diego,Usa,Email,Budget
CUST105166,2025-03-18,Female,40,New York,Usa,Affiliate,Budget
CUST102606,2024-02-04,Other/Undisclosed,18,Calgary,Canada,Affiliate,Budget
CUST102221,2023-12-06,Female,45,Phoenix,Usa,Paid Search,Mainstream
CUST103659,2024-07-18,Female,25,Boston,Usa,Paid Search,Mainstream
CUST106651,2025-11-04,Male,33,Montreal,Canada,Email,Mainstream
CUST102379,2023-12-28,Female,26,Portland,Usa,Direct,Budget
CUST101447,2023-08-07,Male,41,San Diego,Usa,Organic Search,Premium
CUST106741,2025-11-19,Female,36,Atlanta,Usa,Paid Search,Budget
CUST100342,2023-02-25,Male,42,Toronto,Canada,Referral,Mainstream
CUST103372,2024-06-01,Female,39,Dallas,Usa,Organic Search,Mainstream
CUST104527,2024-11-29,Male,46,Los Angeles,Usa,Social Media,Budget
CUST106196,2025-08-23,Female,33,Nashville,Usa,Paid Search,Budget
CUST102527,2024-01-20,Female,18,New York,Usa,Paid Search,Mainstream
CUST100727,2023-04-24,Female,24,Austin,Usa,Direct,Budget
CUST106779,2025-11-26,Other/Undisclosed,55,Unknown,Usa,Affiliate,Budget
CUST100976,2023-05-31,Female,32,Seattle,Usa,Direct,Mainstream
CUST104012,2024-09-07,Female,40,New York,Usa,Paid Search,Budget
CUST104882,2025-01-30,Female,25,Boston,Usa,Affiliate,Budget
CUST101928,2023-10-24,Male,42,Seattle,Usa,Affiliate,Mainstream
CUST103516,2024-06-26,Female,48,Phoenix,Usa,Social Media,Mainstream
CUST106762,2025-11-23,Female,35,New York,Usa,Paid Search,Mainstream
CUST104582,2024-12-11,Female,25,Miami,Usa,Social Media,Budget
CUST106848,2025-12-08,Female,47,Dallas,Usa,Social Media,Mainstream
CUST103755,2024-07-31,Female,25,Los Angeles,Usa,Social Media,Budget
CUST106751,2025-11-20,Other/Undisclosed,53,Los Angeles,Usa,Social Media,Premium
CUST103940,2024-08-27,Male,40,Nashville,Usa,Organic Search,Budget
CUST101299,2023-07-16,Male,48,Portland,Usa,Social Media,Mainstream
CUST105681,2025-06-01,Female,56,Austin,Usa,Organic Search,Mainstream
CUST106458,2025-10-08,Female,18,Unknown,Usa,Organic Search,Mainstream
CUST100660,2023-04-15,Female,49,Miami,Usa,Affiliate,Mainstream
CUST101790,2023-10-01,Female,41,Miami,Usa,Organic Search,Mainstream
CUST101492,2023-08-13,Male,23,Dallas,Usa,Paid Search,Mainstream
CUST104724,2025-01-03,Female,40,Seattle,Usa,Social Media,Mainstream
CUST100493,2023-03-19,Female,32,Portland,Usa,Email,Mainstream
CUST103647,2024-07-17,Male,21,Nashville,Usa,Social Media,Mainstream
CUST105510,2025-05-07,Female,33,Nashville,Usa,Affiliate,Mainstream
CUST104942,2025-02-11,Female,28,Miami,Usa,Direct,Premium
CUST102315,2023-12-19,Male,38,Minneapolis,Usa,Paid Search,Budget
CUST106529,2025-10-17,Male,18,Portland,Usa,Paid Search,Mainstream
CUST106474,2025-10-11,Male,25,New York,Usa,Social Media,Premium
CUST106898,2025-12-15,Male,28,Los Angeles,Usa,Direct,Premium
CUST101085,2023-06-15,Male,20,Atlanta,Usa,Organic Search,Mainstream
CUST106632,2025-11-01,Female,20,New York,Usa,Email,Premium
CUST106456,2025-10-08,Male,40,Denver,Usa,Organic Search,Mainstream
CUST100694,2023-04-19,Female,33,Seattle,Usa,Email,Budget
CUST101278,2023-07-13,Female,56,Seattle,Usa,Organic Search,Premium
CUST103198,2024-05-07,Male,33,Boston,Usa,Email,Mainstream
CUST104959,2025-02-13,Female,33,Boston,Usa,Organic Search,Budget
CUST104747,2025-01-07,Female,40,Nashville,Usa,Email,Budget
CUST101621,2023-09-06,Female,32,San Diego,Usa,Affiliate,Premium
CUST104078,2024-09-16,Female,29,Boston,Usa,Paid Search,Mainstream
CUST103708,2024-07-25,Female,32,Dallas,Usa,Social Media,Mainstream
CUST103944,2024-08-28,Female,28,Miami,Usa,Email,Mainstream
CUST102561,2024-01-25,Female,29,New York,Usa,Social Media,Budget
CUST104913,2025-02-05,Female,18,Atlanta,Usa,Paid Search,Budget
CUST105634,2025-05-26,Female,31,Minneapolis,Usa,Social Media,Mainstream
CUST100067,2023-01-10,Female,47,Seattle,Usa,Organic Search,Mainstream
CUST101731,2023-09-24,Male,23,Montreal,Canada,Social Media,Mainstream
CUST105586,2025-05-19,Female,55,Austin,Usa,Email,Premium
CUST102269,2023-12-13,Male,33,Houston,Usa,Referral,Mainstream
CUST106191,2025-08-22,Female,44,Atlanta,Usa,Paid Search,Premium
CUST106152,2025-08-16,Female,28,Vancouver,Canada,Email,Premium
CUST104587,2024-12-11,Female,33,Nashville,Usa,Direct,Budget
CUST105538,2025-05-11,Female,47,Denver,Usa,Affiliate,Mainstream
CUST100820,2023-05-08,Male,38,Chicago,Usa,Paid Search,Mainstream
CUST101226,2023-07-06,Male,27,Unknown,Usa,Direct,Mainstream
CUST101677,2023-09-16,Female,25,Chicago,Usa,Direct,Mainstream
CUST105879,2025-07-05,Female,39,Vancouver,Canada,Social Media,Mainstream
CUST102867,2024-03-17,Female,44,Boston,Usa,Organic Search,Mainstream
CUST103447,2024-06-12,Male,30,Seattle,Usa,Social Media,Mainstream
CUST105128,2025-03-13,Female,49,Denver,Usa,Organic Search,Budget
CUST102367,2023-12-27,Male,54,Seattle,Usa,Paid Search,Budget
CUST104159,2024-10-01,Female,37,Montreal,Canada,Direct,Mainstream
CUST104685,2024-12-26,Male,28,Minneapolis,Usa,Direct,Mainstream
CUST102512,2024-01-16,Female,18,Nashville,Usa,Organic Search,Premium
CUST105453,2025-04-27,Other/Undisclosed,28,Seattle,Usa,Social Media,Premium
CUST102723,2024-02-23,Female,38,Boston,Usa,Affiliate,Mainstream
CUST106267,2025-09-05,Male,35,Minneapolis,Usa,Paid Search,Mainstream
CUST106452,2025-10-08,Male,43,Boston,Usa,Referral,Budget
CUST105192,2025-03-21,Female,21,Los Angeles,Usa,Paid Search,Premium
CUST101143,2023-06-23,Female,24,Phoenix,Usa,Social Media,Premium
CUST100397,2023-03-05,Female,45,Unknown,Usa,Social Media,Premium
CUST106479,2025-10-11,Female,46,Phoenix,Usa,Social Media,Mainstream
CUST106366,2025-09-26,Female,41,Atlanta,Usa,Paid Search,Budget
CUST100786,2023-05-02,Male,38,Dallas,Usa,Paid Search,Budget
CUST106028,2025-07-25,Male,28,Portland,Usa,Paid Search,Budget
CUST106077,2025-08-02,Male,38,Austin,Usa,Paid Search,Budget
CUST101398,2023-07-31,Male,38,Denver,Usa,Organic Search,Mainstream
CUST101659,2023-09-13,Female,31,Dallas,Usa,Paid Search,Mainstream
CUST104340,2024-10-30,Male,18,Nashville,Usa,Paid Search,Mainstream
CUST106392,2025-09-29,Female,25,Miami,Usa,Referral,Premium
CUST103134,2024-04-29,Male,41,Nashville,Usa,Direct,Budget
CUST103789,2024-08-04,Female,33,San Diego,Usa,Referral,Mainstream
CUST103398,2024-06-05,Male,35,Boston,Usa,Organic Search,Mainstream
CUST102220,2023-12-06,Male,34,Dallas,Usa,Organic Search,Budget
CUST100979,2023-05-31,Other/Undisclosed,29,Vancouver,Canada,Social Media,Budget
CUST102331,2023-12-22,Female,44,Atlanta,Usa,Email,Budget
CUST103784,2024-08-04,Male,19,San Diego,Usa,Referral,Premium
CUST101298,2023-07-16,Male,21,Houston,Usa,Paid Search,Premium
CUST104266,2024-10-18,Male,36,Nashville,Usa,Referral,Budget
CUST104633,2024-12-18,Male,64,Denver,Usa,Organic Search,Premium
CUST106530,2025-10-17,Male,38,New York,Usa,Email,Mainstream
CUST103693,2024-07-24,Female,36,Boston,Usa,Affiliate,Premium
CUST100082,2023-01-14,Female,20,Minneapolis,Usa,Referral,Budget
CUST101967,2023-10-30,Female,34,New York,Usa,Social Media,Budget
CUST104442,2024-11-15,Male,44,Phoenix,Usa,Email,Mainstream
CUST105498,2025-05-05,Other/Undisclosed,40,Vancouver,Canada,Referral,Mainstream
CUST104716,2025-01-01,Male,41,Phoenix,Usa,Email,Mainstream
CUST106732,2025-11-18,Female,20,Boston,Usa,Organic Search,Budget
CUST104288,2024-10-22,Female,20,Portland,Usa,Organic Search,Budget
CUST102903,2024-03-24,Female,28,Houston,Usa,Direct,Premium
CUST100423,2023-03-09,Male,31,Dallas,Usa,Affiliate,Premium
CUST106089,2025-08-04,Female,20,Portland,Usa,Direct,Premium
CUST101904,2023-10-20,Female,37,Austin,Usa,Direct,Budget
CUST106376,2025-09-27,Male,30,New York,Usa,Organic Search,Budget
CUST101530,2023-08-20,Female,52,Portland,Usa,Affiliate,Premium
CUST103917,2024-08-23,Male,28,New York,Usa,Email,Mainstream
CUST104984,2025-02-17,Male,38,Denver,Usa,Social Media,Mainstream
CUST101565,2023-08-27,Female,20,New York,Usa,Organic Search,Budget
CUST105195,2025-03-21,Female,34,San Diego,Usa,Organic Search,Mainstream
CUST103618,2024-07-10,Female,29,Boston,Usa,Affiliate,Premium
CUST100839,2023-05-11,Male,38,Calgary,Canada,Organic Search,Budget
CUST104302,2024-10-24,Female,18,Dallas,Usa,Paid Search,Mainstream
CUST100141,2023-01-25,Female,36,Minneapolis,Usa,Affiliate,Budget
CUST105807,2025-06-24,Male,28,Minneapolis,Usa,Direct,Premium
CUST101377,2023-07-28,Male,48,Toronto,Canada,Direct,Mainstream
CUST103674,2024-07-21,Female,35,Dallas,Usa,Organic Search,Mainstream
CUST106918,2025-12-19,Female,20,Portland,Usa,Email,Mainstream
CUST106894,2025-12-15,Male,48,Calgary,Canada,Referral,Premium
CUST103808,2024-08-06,Female,49,Chicago,Usa,Social Media,Budget
CUST101138,2023-06-22,Female,37,Chicago,Usa,Paid Search,Budget
CUST102257,2023-12-11,Female,33,Atlanta,Usa,Organic Search,Premium
CUST101787,2023-10-01,Female,24,Atlanta,Usa,Paid Search,Budget
CUST103938,2024-08-27,Female,45,Dallas,Usa,Social Media,Budget
CUST104546,2024-12-03,Male,41,Miami,Usa,Organic Search,Mainstream
